"individual.local.identifier","timestamp","COV.x.x","COV.y.y","COV.x.y","location.long","location.lat"
"SG-017","2019-02-03 21:26:00",2751.48472135142,1907.69109390302,1962.37628902448,-122.189419668095,44.2861827570772
"SG-006","2019-02-04 18:03:00",1,1,0,-122.235181636709,44.2032216919205
"SG-017","2019-02-04 19:55:00",1,1,0,-122.18821495429,44.2866804046724
"SG-019","2019-02-06 19:03:00",117534.316167403,12502.4166347958,-4873.96084115528,-122.225050617193,44.2773045814123
"SG-009","2019-04-12 08:30:00",1,1,0,-122.227554320072,44.2199072286465
"SG-011","2019-04-18 08:50:00",1,1,0,-122.228719186907,44.2121904019172
"SG-006","2019-04-19 08:40:00",1,1,0,-122.228719186907,44.2121904019172
"SG-011","2019-04-21 09:00:00",1,1,0,-122.21989674135,44.2167491072949
"SG-011","2019-04-22 09:00:00",1,1,0,-122.21889708162,44.2194522213892
"SG-006","2019-04-22 09:00:00",1,1,0,-122.21989674135,44.2167491072949
"SG-023","2019-04-23 08:54:00",1,1,0,-122.231744345365,44.2808233899126
"SG-009","2019-04-23 09:00:00",1,1,0,-122.22063807206,44.2203374171843
"SG-008","2019-04-26 10:00:00",1,1,0,-122.189971320947,44.2664900340577
"SG-008","2019-04-26 22:49:00",543.976275528346,623.269719313382,-62.9211662251451,-122.189320951763,44.2685967971727
"SG-009","2019-04-26 23:00:00",37.6339681389846,59.2587590819081,26.6669502455285,-122.221334249413,44.2283499885571
"SG-009","2019-04-28 09:00:00",1,1,0,-122.226965296698,44.2209115954757
"SG-008","2019-04-28 09:00:00",1,1,0,-122.189971320947,44.2664900340577
"SG-009","2019-04-29 09:00:00",1,1,0,-122.230131384299,44.2267760101149
"SG-011","2019-04-29 09:00:00",1,1,0,-122.228719186907,44.2121904019172
"SG-009","2019-04-30 09:00:00",1,1,0,-122.235715219003,44.2229331568596
"SG-009","2019-05-01 09:00:00",1,1,0,-122.234281317891,44.2234457358487
"SG-006","2019-05-01 09:00:00",1,1,0,-122.222797725321,44.2160486301694
"SG-009","2019-05-02 09:00:00",1,1,0,-122.232657620198,44.2241100752366
"SG-006","2019-05-02 09:00:00",1,1,0,-122.220107200134,44.2178759370652
"SG-008","2019-05-03 09:00:00",1,1,0,-122.197392095481,44.2597811118272
"SG-015","2019-05-03 09:40:00",1,1,0,-122.189971320947,44.2664900340577
"SG-015","2019-05-04 09:00:00",1,1,0,-122.192882210472,44.2661865289834
"SG-009","2019-05-06 09:00:00",1,1,0,-122.207304858692,44.2278173038036
"SG-015","2019-05-16 22:49:00",84029.1011572738,56857.1942608352,-43187.8958446516,-122.196367341199,44.2669736930434
"SG-008","2019-05-17 01:20:00",232.760598130292,878.573176297312,396.388759930669,-122.195944479876,44.2590918145876
"SG-009","2019-05-17 22:09:00",135.034536863598,40.8363540618555,-34.7383293859607,-122.215939398993,44.2214401965072
"SG-006","2019-05-17 22:24:00",0,0,0,-122.196764414791,44.2330106833823
"SG-008","2019-05-17 23:24:00",8898.16890571645,4911.77587220152,3944.86399937968,-122.193656762914,44.2552116051065
"SG-006","2019-05-18 00:28:00",18036.1662102399,53991.9898637877,3754.34781996025,-122.205899072464,44.2104203438591
"SG-015","2019-05-19 00:05:00",0,0,0,-122.20717742031,44.262290723874
"SG-023","2019-06-07 21:28:00",881.491348484359,377.01825080366,-291.776656648277,-122.273854528393,44.2323556143222
"SG-006","2019-06-07 22:27:00",41.8109489172665,38.4670831578676,-23.0022140968884,-122.243306651021,44.1961690617852
"SG-009","2019-06-08 02:18:00",482.149491300785,1001.21276741812,197.433606838667,-122.230262394432,44.2257374144257
"SG-006","2019-06-08 22:09:00",550.917186404347,531.729209584489,-233.450097354577,-122.241829150197,44.1951468585731
"SG-023","2019-06-08 22:57:00",697.173089045945,851.248403438015,545.251980466724,-122.278077304212,44.2330621498548
"SG-009","2019-06-09 01:29:00",30.0002153603324,12.1894434238881,-9.62686994924965,-122.229414288816,44.2245230122319
"SG-009","2019-06-13 01:46:00",5.04466743273623,23.2184231141554,-9.3525358669738,-122.231375251091,44.2240522820322
"SG-006","2019-06-13 17:35:00",181.511204323051,149.274650020106,-76.2543461001343,-122.262163195613,44.2265522709202
"SG-009","2019-06-14 01:16:00",3761.0296406675,148.755862359773,-532.482412861779,-122.21861759271,44.2243740153155
"SG-009","2019-06-14 21:52:00",521.527939885491,2750.12406167725,91.7963433890023,-122.22919213762,44.2285159231089
"SG-006","2019-06-14 22:07:00",246.696537224693,446.87071819701,129.922644332838,-122.223519792468,44.2210633130264
"SG-009","2019-06-16 23:34:00",789.04798998303,3324.63472146637,1547.20213986322,-122.229064342572,44.2195494328426
"SG-006","2019-06-16 23:52:00",0.0609859174264674,0.0808918960225211,-0.0219624525931722,-122.221948192342,44.2194342961093
"SG-009","2019-06-19 22:04:00",0,0,0,-122.21490553468,44.2276277948489
"SG-023","2019-06-19 22:23:00",3.22382858173934,10.3335683370983,-4.03249514509642,-122.251405222178,44.2274766649448
"SG-009","2019-06-20 01:58:00",109.563938679535,2120.83058298242,294.797575749351,-122.238857878461,44.2183927484754
"SG-006","2019-06-20 22:21:00",2502651.08479358,1301876.01544484,-1775229.47862112,-122.223621342937,44.1831018172772
"SG-023","2019-06-20 23:38:00",2834.03743841837,11606.2411902347,-4102.63490053156,-122.22856672308,44.2508150644038
"SG-009","2019-06-21 01:54:00",0.143496470891191,0.0111592181261997,-0.0336823506104619,-122.22421402855,44.2279215634884
"SG-009","2019-06-22 00:38:00",299.339112995061,75.1241243823026,-49.7068283354297,-122.2318171286,44.2249932041762
"SG-006","2019-06-26 23:24:00",225.855072281261,110.475029249059,33.0155776470619,-122.24119712896,44.1911195861043
"SG-006","2019-06-27 22:30:00",1.22241920827412,0.198208457412567,0.15081097215482,-122.239942620388,44.1919562736661
"SG-006","2019-06-28 22:50:00",48.6232105190747,27.1589596024941,-32.4563003232529,-122.238206721481,44.1874171429879
"SG-015","2019-06-29 00:43:00",0.219195068724122,0.0521425899542955,-0.0446424172101378,-122.19521576475,44.2649060052261
"SG-006","2019-06-29 22:03:00",0,0,0,-122.260790379874,44.2056578117594
"SG-008","2019-07-02 23:32:00",791.534939644926,115.503643335179,-295.384004458321,-122.202933223179,44.2585604417308
"SG-006","2019-07-03 22:38:00",362.58396757748,184.41064257072,-210.351989040962,-122.237256871799,44.1947092729136
"SG-025","2019-07-04 08:42:00",1,1,0,-122.193847253218,44.2789956870526
"SG-006","2019-07-08 22:12:00",47.5108507165312,5.93669355300875,-8.70322724440279,-122.239961998278,44.1898963807293
"SG-006","2019-07-09 22:48:00",16.3169518082037,15.9341867952672,-11.4719962840214,-122.234841405942,44.2012766539495
"SG-011","2019-07-10 00:57:00",8.93343388296648,32.317684807167,7.31568360232816,-122.238287582564,44.2221914902628
"SG-006","2019-07-10 22:14:00",0.298529543867443,0.453922682842357,0.255596069213936,-122.25622702329,44.2130423842282
"SG-009","2019-07-11 00:44:00",1.55974053934394,1.42324924176015,-1.31485173599006,-122.225832148698,44.2227927580265
"SG-006","2019-07-12 00:05:00",191.953671279329,410.788510312512,-207.804669169673,-122.221365695853,44.2185191488872
"SG-009","2019-07-12 00:43:00",41.0182483302321,48.8548329677715,-25.5192434352218,-122.225793993546,44.2285930766069
"SG-015","2019-07-12 08:50:00",1,1,0,-122.186969971744,44.267900197716
"SG-006","2019-07-15 00:20:00",0.157834929306549,0.0474711976003205,0.0322737051744666,-122.216598917003,44.1911667182763
"SG-006","2019-07-16 22:06:00",46.4033738127856,8.44534545036038,-9.2248037564306,-122.240591067052,44.1916589827624
"SG-015","2019-07-16 23:14:00",7122.7943050388,718.178292559397,-1866.23380255611,-122.222963703322,44.2713706683316
"SG-006","2019-07-17 22:23:00",56.1247209205434,2125.39023140325,133.590853047594,-122.222484576735,44.2109116241672
"SG-015","2019-07-17 23:42:00",650.170226276932,1120.77742938703,-653.622291503428,-122.190654856067,44.2646383776271
"SG-006","2019-07-18 22:17:00",38.8179425673566,16.6042880869536,-0.567347267171501,-122.257615314843,44.1978439399979
"SG-006","2019-07-18 22:38:00",2.94648086749674,0.278323092521767,-0.251067378644854,-122.247227701761,44.1870420191115
"SG-009","2019-07-19 00:33:00",0.662149554113337,36.5720768894056,-1.67896993460857,-122.221629190843,44.2194728541717
"SG-006","2019-07-19 22:13:00",280.707672416076,1358.96005103781,546.794184455302,-122.24414068819,44.1943270737792
"SG-015","2019-07-19 23:10:00",3.35779128753069,0.880423839782358,1.63877561515007,-122.218316910343,44.263104500141
"SG-025","2019-07-19 23:34:00",0,0,0,-122.205059765962,44.2852340274169
"SG-025","2019-07-24 23:23:00",0.0275832730059321,0.02726546467346,-0.0234102990170589,-122.186140781509,44.288928952481
"SG-015","2019-07-25 00:15:00",0.00139982700328351,0.00966527576129567,-0.0012268804726031,-122.186657045474,44.2680027785977
"SG-015","2019-07-25 23:37:00",2.98031693942761,4.49251313270428,0.0331647549913999,-122.182273683174,44.2845268428655
"SG-015","2019-07-26 23:53:00",311.032668361775,326.306754689009,-86.4750646930507,-122.182199771159,44.2848063858364
"SG-015","2019-07-27 01:23:00",1.29660962527976,1.43837668123292,-0.72296489959454,-122.198354017782,44.2722916118556
"SG-025","2019-07-28 23:39:00",0,0,0,-122.164319640354,44.2912454628493
"SG-006","2019-07-29 22:04:00",0.0805742253500896,0.0279354873805968,-0.0117132955469367,-122.241474284467,44.1916576222862
"SG-015","2019-07-29 23:13:00",3.74686652443295,21.0536638741073,0.551318485947777,-122.1933615369,44.2660874055586
"SG-006","2019-07-30 21:43:00",78.2732005309975,215.275697910456,42.3490929668636,-122.230623396179,44.2029029800751
"SG-006","2019-07-31 12:11:00",11.3733754095316,15.7181879061634,5.63560946718256,-122.247458507192,44.1966570522095
"SG-015","2019-07-31 23:15:00",22.9125518623451,58.6435197891124,-15.7339696779946,-122.189933820551,44.2660149044382
"SG-015","2019-08-03 00:26:00",80.3903933224849,36.8317261433749,22.7209599911146,-122.185376738749,44.2796852912066
"SG-015","2019-08-06 22:48:00",0.444609220270948,0.0612441681527751,0.0566241233214825,-122.184456571759,44.2734142522297
"SG-015","2019-08-07 23:29:00",0.65051548108061,0.35438763018079,-0.23308957697913,-122.191758428145,44.2819906975894
"SG-006","2019-08-11 21:43:00",13.4683892036813,3.84512613840457,6.577406986527,-122.24009275827,44.1978904829959
"SG-006","2019-08-12 21:37:00",27.0684537652768,13.0037346090339,10.775311868838,-122.228474722973,44.201596999354
"SG-025","2019-08-12 23:32:00",26.085490443496,4.56789831010739,-6.91266906029132,-122.145380333277,44.3023911293785
"SG-015","2019-08-14 23:26:00",2.0113826661449,14.7009884562984,-2.37481308002915,-122.201172028627,44.2703130422763
"SG-015","2019-08-15 21:29:00",1528.07486230892,879.901784765285,-1010.29311522922,-122.199425685277,44.2691917301767
"SG-015","2019-08-16 22:17:00",51.9833990260087,635.799075186846,-3.4206795071957,-122.197570028082,44.2648645444696
"SG-006","2019-08-19 23:50:00",10.6744431209112,13.5576796131215,-7.00872430754078,-122.198185404619,44.2487306090359
"SG-015","2019-08-20 22:08:00",15.8624561125534,9.1672529094083,5.18566983577068,-122.188364813507,44.2674412318291
"SG-006","2019-08-21 08:15:00",1,1,0,-122.222797725321,44.2160486301694
"SG-015","2019-08-21 09:40:00",1,1,0,-122.187032240009,44.2679276500893
"SG-015","2019-08-22 09:00:00",1,1,0,-122.187032240009,44.2679276500893
"SG-011","2019-08-22 09:20:00",1,1,0,-122.197253482838,44.2644437284567
"SG-006","2019-08-22 11:20:00",1,1,0,-122.225495635917,44.2136451078976
"SG-015","2019-08-23 09:00:00",1,1,0,-122.187032240009,44.2679276500893
"SG-015","2019-08-24 09:43:00",1,1,0,-122.189971320947,44.2664900340577
